name,amount
SAMOL,605
STYPA,605
TOMAS,605
WAŃCZYK,605
ZAWALSKA,605
BOŚ,604
DUBAJ,604
FURGAŁ,604
GAJOWNIK,604
ŁONIEWSKA,604
MALCHER,604
MURACH,604
OBRYCKA,604
OSUCHOWSKA,604
PACAN,604
PASIKOWSKA,604
POTACZEK,604
RYSZKOWSKA,604
SOLARCZYK,604
SROMEK,604
WARZYŃSKA,604
WÓJS,604
WRONKOWSKA,604
ANDERS,603
BARTUŚ,603
JAŁOWIECKA,603
PAŁAC,603
SMUTEK,603
STROIŃSKA,603
ŚLIŻ,603
ŚMIAŁKOWSKA,603
TROSZCZYŃSKA,603
WIECH,603
ZGIERSKA,603
ZYSK,603
DUBAS,602
GŁOS,602
GRUSZCZYK,602
KURZAK,602
PENAR,602
RUDOWSKA,602
WAŚNIOWSKA,602
BOŁOZ,601
DOMBEK,601
KONOPSKA,601
ŁYCZKOWSKA,601
OSTAFIN,601
SIARA,601
WINKOWSKA,601
WOLFF,601
BRUZDA,600
BYRA,600
GOŁEK,600
KOMAN,600
KONDEJ,600
LUBERA,600
MALECKA,600
POPIELARSKA,600
SOLSKA,600
SZULCZEWSKA,600
WARYCH,600
DYBAŚ,599
KAMIENIECKA,599
CZOK,598
JAROCH,598
MUSIALSKA,598
PIKUS,598
PUCHACZ,598
SAMSON,598
SIEJA,598
BRZOSKOWSKA,597
CIEĆWIERZ,597
JANOWIAK,597
JANUSZKO,597
LATO,597
STAŚ,597
WAWSZCZAK,597
DANIELSKA,596
GRZEŚ,596
KOMUDA,596
KONSTANTY,596
KOPCZYK,596
KRZYSZTOFIAK,596
LANG,596
LEE,596
OSTAPIUK,596
PATALAS,596
PŁOMIŃSKA,596
PODKOWA,596
DULEWICZ,595
FILAS,595
KRAMER,595
LUBOWIECKA,595
PABIS,595
TECŁAW,595
BARCZEWSKA,594
BORUC,594
BUŚKO,594
DYK,594
GOSTYŃSKA,594
ŁAŚ,594
MANKIEWICZ,594
MATYKA,594
MEDYŃSKA,594
PRZYBYSŁAWSKA,594
BULCZAK,593
BUSZ,593
GŁADKOWSKA,593
GORZELAŃCZYK,593
GRABOWICZ,593
KAMINSKA,593
KIEŁEK,593
KORYTOWSKA,593
CHMARA,592
CIUPKA,592
CZARNIAK,592
GABRYSZEWSKA,592
GUZIAK,592
JOHN,592
KAZANOWSKA,592
KLECZKOWSKA,592
LEW,592
MAJDAŃSKA,592
MATURA,592
OLIINYK,592
PISZCZ,592
SŁUPEK,592
SZMURŁO,592
WAJDZIK,592
WITASZEK,592
WOLICKA,592
BABIUCH,591
NAJMAN,591
OŚKA,591
PAWLINA,591
RYSZEWSKA,591
STARZAK,591
SULARZ,591
DZIWISZ,590
GLAPIAK,590
GOLUS,590
KOŁACZEK,590
MINKIEWICZ,590
SUTOR,590
ZBROJA,590
BUKOWIECKA,589
CZUPRYNIAK,589
MYSZAK,589
PACYGA,589
RZEWUSKA,589
STOSIO,589
TYLEK,589
CHMIELAK,588
KUCHCIŃSKA,588
MALEWICZ,588
MOROŃ,588
NOWOTARSKA,588
PAPRZYCKA,588
PIETREK,588
SAŁACIŃSKA,588
TKACHENKO,588
TWARDZIK,588
WIETECHA,588
BALAWENDER,587
DURDA,587
GAJDZIK,587
NIESTRÓJ,587
PAZERA,587
POMARAŃSKA,587
RYZNAR,587
RZESZOWSKA,587
SIEDLARZ,587
BAKA,586
CZUBEK,586
KATARZYŃSKA,586
LISAK,586
ŁOJKO,586
PANCERZ,586
PYDA,586
SINKIEWICZ,586
ŚLEDZIŃSKA,586
BARTOCHA,585
BASZAK,585
BRODACKA,585
CHABER,585
GROCHOWINA,585
KORZENIECKA,585
ŁAGODZIŃSKA,585
MALARCZYK,585
ROSŁON,585
SEIDEL,585
WOSZCZYNA,585
BOBKOWSKA,584
GRUDA,584
JANISZEK,584
KLINKOSZ,584
KRUSZELNICKA,584
KUKUCZKA,584
OSTASZ,584
PRAŁAT,584
DZIOBA,583
FRIEDRICH,583
HULBÓJ,583
JASIONOWSKA,583
MICHALCZAK,583
RADKOWSKA,583
SEREDA,583
SIEDLACZEK,583
SZTABA,583
ŚWIERKOT,583
WARMUZ,583
DERKOWSKA,582
KANDZIA,582
LESIK,582
LEWKO,582
LORENS,582
PERCZYŃSKA,582
SKUBIS,582
SŁYSZ,582
BACHANEK,581
BAŃCZYK,581
DYGA,581
GARDOCKA,581
MARCIŃSKA,581
NARKIEWICZ,581
PIŁKA,581
STAWOWY,581
ŚWITAJ,581
ZATOŃ,581
CACKOWSKA,580
DZWONEK,580
FRONC,580
KOBYŁKA,580
ŁYCZAK,580
MELON,580
MORYS,580
RYDZYŃSKA,580
SPRAWKA,580
STRUŚ,580
SZYCH,580
ŚWIERAD,580
WOJCIECH,580
CHOCHÓŁ,579
CZABAN,579
DAMPS,579
JASTRZĘBOWSKA,579
KANDZIORA,579
LIBERSKA,579
MAKULSKA,579
PIEŃKOSZ,579
THOMAS,579
WAWRZYCZEK,579
BRUDNICKA,578
FRĄCZKOWSKA,578
HENNIG,578
HERDA,578
KARCZMARZ,578
KUKAWSKA,578
ŁĄCZNA,578
MĘŻYŃSKA,578
MYTYCH,578
OLSZOWA,578
SPÓLNIK,578
SZTUKOWSKA,578
CHMIELNICKA,577
HERMANOWSKA,577
KŁODZIŃSKA,577
KOSTRO,577
MILCZANOWSKA,577
MOŹDZIERZ,577
NOREK,577
CZAPKA,576
HUMENIUK,576
KAŃSKA,576
PRZEŹDZIECKA,576
ROZMIAREK,576
SIWA,576
STASZEL,576
WAWRZYNEK,576
WEJMAN,576
KOPIJ,575
KWASEK,575
MASALSKA,575
PELCZARSKA,575
PUSZ,575
STOJANOWSKA,575
SZYCA,575
ZIEJA,575
BUSZTA,574
CIEPLIK,574
DZIEKAŃSKA,574
GLANOWSKA,574
ORMAN,574
CZERNIECKA,573
DZIENISZEWSKA,573
GOŚ,573
KALICIŃSKA,573
KONICKA,573
MAKIEŁA,573
OLESZKO,573
SKARZYŃSKA,573
SKLORZ,573
SŁABA,573
TRYBUŚ,573
DERĘGOWSKA,572
GAJDZIŃSKA,572
MAJAK,572
MUĆKA,572
OCHAB,572
OSIADACZ,572
PROKOPCZYK,572
SMOLARSKA,572
HEROK,571
JĘDRUSIAK,571
KACZMAR,571
KAPERA,571
KOZAR,571
LELITO,571
PODPORA,571
PRĘDKA,571
STANASZEK,571
STOLECKA,571
SUBOCZ,571
WICHA,571
ZAPADKA,571
BORYSEWICZ,570
JAREMA,570
JUŚKIEWICZ,570
KOMPERDA,570
PAŚCIAK,570
RYŃSKA,570
SOLIWODA,570
ŚWIGOŃ,570
CIELUCH,569
GOWIN,569
HAMPEL,569
JUROSZEK,569
KUBISZ,569
ŁASZEWSKA,569
PIAŚCIK,569
REICH,569
TOKAREK,569
WALKUSZ,569
WAWRYNIUK,569
CIASTOŃ,568
DROZDA,568
GADOWSKA,568
JAŃCZYK,568
KOPECKA,568
MORYC,568
PACHUCKA,568
PATYNA,568
REMBISZ,568
RYLSKA,568
SĄDEJ,568
SKAŁA,568
SWATEK,568
WĘGŁOWSKA,568
WUJEK,568
BIK,567
DURZYŃSKA,567
GLAPIŃSKA,567
KŁYSZ,567
KOŚNIK,567
KROCHMAL,567
KWINTA,567
MISZKIEWICZ,567
DĄBSKA,566
KOBIELSKA,566
KRZYSZKOWSKA,566
KUROPATWA,566
LITWINIUK,566
ŁYSAK,566
MATULEWICZ,566
SZKARADEK,566
SZYNKIEWICZ,566
TOMICKA,566
WIECHOWSKA,566
WOJACZEK,566
ZWOLSKA,566
BRYLOWSKA,565
DYNOWSKA,565
GOLENIA,565
HALAMA,565
HANUS,565
HANUSIAK,565
JOP,565
KOTLAREK,565
MICAŁ,565
NOBIS,565
PASTOR,565
KARGOL,564
KURCZYŃSKA,564
LABUDDA,564
ŁOPUSZYŃSKA,564
MACIOŁ,564
MICHALCZEWSKA,564
PAŁUCKA,564
PIECHOCIŃSKA,564
RANISZEWSKA,564
WIELIŃSKA,564
BABICKA,563
GIEROŃ,563
KOPA,563
KROWICKA,563
KURZYNA,563
MACIOROWSKA,563
PACOCHA,563
SZUMNA,563
ŻOŁNA,563
BATORSKA,562
BŁASZCZYŃSKA,562
CZAPLEWSKA,562
KINDER,562
MAKSYM,562
MUSKAŁA,562
POLISHCHUK,562
PYSZ,562
STRZELCZAK,562
SZYC,562
ŚWIĄTKIEWICZ,562
TKACHUK,562
WALO,562
WAWRZYNOWICZ,562
ZAWŁOCKA,562
ŻARCZYŃSKA,562
BARCZ,561
GRYGO,561
KOZACZUK,561
LENARCIK,561
MACIUSZEK,561
PACEWICZ,561
RAWA,561
SZABLA,561
SZCZYPEK,561
WIĘCKIEWICZ,561
ZIMOLĄG,561
BARANOWICZ,560
BEŚKA,560
CHLEWICKA,560
JABŁECKA,560
KLUCZNIK,560
KRZYWONOS,560
ŁUCZKIEWICZ,560
NGUYỄN,560
POKOJSKA,560
SKUTNIK,560
SOBEL,560
SZULIŃSKA,560
TRZYNA,560
ŻÓRAWSKA,560
GLAZER,559
KUNYSZ,559
KWARCIAK,559
MELER,559
PACHULSKA,559
RADLIŃSKA,559
SZCZEPEK,559
CHOROŚ,558
DWORACZEK,558
GĄBKA,558
KARPETA,558
ŁUKOWICZ,558
OLKO,558
PRZYGOCKA,558
ROZMARYNOWSKA,558
ROZUM,558
RYSZ,558
TRZEBIŃSKA,558
ZIOŁA,558
BORYSIUK,557
KASPERCZAK,557
KOKOSZA,557
KOŁTON,557
MIKUSEK,557
SZMUC,557
SZYMAŃCZYK,557
BANDYK,556
BOGACZYK,556
CHOWAŃSKA,556
CHRONOWSKA,556
CIOS,556
DANIŁOWICZ,556
DEPA,556
GOSIEWSKA,556
HERMANOWICZ,556
JAMIOŁKOWSKA,556
KWAPIŃSKA,556
LIŚKIEWICZ,556
MALESZA,556
MIŁOSZEWSKA,556
SZWAJKOWSKA,556
ŻÓŁTEK,556
CZUBIŃSKA,555
DOMERACKA,555
FERET,555
FIJAŁ,555
GAWLIŃSKA,555
ŁUSZCZAK,555
POLSKA,555
PONIEWIERSKA,555
STANISŁAWEK,555
ŚCIBIOR,555
ŚMIEJA,555
WOŁOS,555
CHRUSZCZ,554
ENGEL,554
GRYBOŚ,554
KALARUS,554
KAZEK,554
KLAG,554
KOTERBA,554
KREFTA,554
MOLKA,554
SŁABOSZ,554
SZPARA,554
WYLEGAŁA,554
CZYŻOWSKA,553
DRATWA,553
GRZELCZYK,553
JUSZCZUK,553
KAŁEK,553
ŁYSKAWA,553
MIKODA,553
NACZK,553
NOWEK,553
PAŃCZAK,553
POPIELARCZYK,553
SOLAREK,553
TATAREK,553
BORYSIEWICZ,552
CZACHOROWSKA,552
GĘSICKA,552
GUL,552
KRAUZ,552
KRÜGER,552
KURZYDŁO,552
MARGOL,552
MIŚKO,552
RADZEWICZ,552
RAJCZYK,552
TRAN,552
WIELĄDEK,552
WIELOGÓRSKA,552
ŻYCIŃSKA,552
CIEPŁA,551
FROŃ,551
GOŁOŚ,551
KOBZA,551
ŁOSIŃSKA,551
PRZYŁUCKA,551
RZEŹNICZAK,551
ŚLUBOWSKA,551
BORS,550
GRUDNIEWSKA,550
KARYŚ,550
KIDOŃ,550
KILANOWSKA,550
KUCIEL,550
PACHLA,550
PŁANETA,550
ZDZIECH,550
CHOMIUK,549
DURCZAK,549
DYLA,549
FLAGA,549
HELIŃSKA,549
HUDZIK,549
JAREMKO,549
KORAL,549
MĘDRALA,549
MYJAK,549
RACKA,549
RUSZCZYŃSKA,549
SZAŁAJ,549
TOMASZKIEWICZ,549
ŻMUDZKA,549
CHOMIAK,548
DRABCZYK,548
GIERS,548
GRZEJSZCZAK,548
GUŹNICZAK,548
JAKIEL,548
KUCAB,548
KURYŚ,548
LINOWSKA,548
NEUBAUER,548
WALENTYNOWICZ,548
WIECZERZAK,548
WÓJCIKIEWICZ,548
ZABŁOTNA,548
ZAPALSKA,548
BOCHYŃSKA,547
CHWEDORUK,547
GOGOLA,547
KOSEWSKA,547
ŁUCZKOWSKA,547
PIETRASIAK,547
RÓZGA,547
SIDORCZUK,547
TUTKA,547
WALECZEK,547
ŻBIK,547
BOBRYK,546
GRAB,546
HAMERA,546
KOLARCZYK,546
KOPYCKA,546
KORAB,546
KRÓLCZYK,546
NAROŻNA,546
PIWEK,546
RZEŹNICKA,546
SAWKO,546
SKOCZYŃSKA,546
TUŁACZ,546
WARCHAŁ,546
WOJTASZCZYK,546
BŁĄDEK,545
BRÓDKA,545
BUDNER,545
GOSTOMSKA,545
GUBERNAT,545
JAROSIEWICZ,545
KRAVCHENKO,545
MISIASZEK,545
PATORA,545
ROLBIECKA,545
SŁAWIK,545
STÓJ,545
SULIK,545
DZIKI,544
IGNATOWSKA,544
JAŁOSZYŃSKA,544
KARCZYŃSKA,544
RÓŻYŃSKA,544
SERAFIŃSKA,544
SEREDYŃSKA,544
SIEMIENIEC,544
SZYMONIK,544
ŚWIETLICKA,544
FARYNA,543
KIEREPKA,543
KROCZAK,543
KURANT,543
LESISZ,543
NIEBRZYDOWSKA,543
PANUŚ,543
SCHUBERT,543
SUMERA,543
SYNAK,543
CISAK,542
GAWIŃSKA,542
JAROSIK,542
MIGAŁA,542
NOWOWIEJSKA,542
PIESIK,542
WESOŁA,542
DENISIUK,541
DUK,541
HALLMANN,541
KAŁUCKA,541
KISZCZAK,541
KRĘCICHWOST,541
LESNER,541
MAGIERSKA,541
MOL,541
MŰLLER,541
PONIEDZIAŁEK,541
PROCHOWNIK,541
PRZYCHODZKA,541
PYĆ,541
RUSZCZAK,541
STYRCZULA,541
TREPKA,541
TYLICKA,541
BROŚ,540
ŁODYGA,540
NARUSZEWICZ,540
SĄSIADEK,540
SUJECKA,540
SZAŁAS,540
WRZEŚNIAK,540
ZAPOLSKA,540
BOGDAŁ,539
FRĄC,539
GEISLER,539
GROSZEWSKA,539
KOLANEK,539
KUJAWIAK,539
MAKARUK,539
SZCZEPANIEC,539
TROCZYŃSKA,539
WITULSKA,539
WZIĄTEK,539
BURCHARDT,538
GOŁUCHOWSKA,538
JANASIK,538
KOŃCZAL,538
SARNACKA,538
SIBIŃSKA,538
WOŁCZYŃSKA,538
WOŁOCH,538
ŻYCHOWSKA,538
FORNALIK,537
MARCINISZYN,537
PRZESMYCKA,537
SAJEWICZ,537
TOMALAK,537
CHŁOPECKA,536
KOCZY,536
KOLARZ,536
KOSZ,536
KRAWIECKA,536
KRZYKAWSKA,536
LOBA,536
MASNY,536
MIESZAŁA,536
PROSZOWSKA,536
ROGALIŃSKA,536
RZEPCZYŃSKA,536
SAGANOWSKA,536
SERKOWSKA,536
SIECIŃSKA,536
SMEKTAŁA,536
STOCHMAL,536
TOFIL,536
DANECKA,535
KLOSKOWSKA,535
KOŁACZYŃSKA,535
KOSIEC,535
KUCHARZYK,535
PUCZYŃSKA,535
SZCZUDŁO,535
ULIASZ,535
WAŁDOCH,535
ŻELAZNY,535
ŻYREK,535
BRODOWICZ,534
JESIOŁOWSKA,534
JĘDRYCZKA,534
KASZOWSKA,534
KULMA,534
ŁOSIEWICZ,534
MITORAJ,534
OPAS,534
PIETRUSIAK,534
ULIŃSKA,534
WOŁK,534
BŁASZYK,533
CEGLIŃSKA,533
CHEŁCHOWSKA,533
GARNCARZ,533
JAROŃSKA,533
LINKIEWICZ,533
PIEGZA,533
RABIEJ,533
RACIBORSKA,533
RUDKOWSKA,533
RUP,533
SKWIERCZYŃSKA,533
SKWIRA,533
SNOCH,533
WENDT,533
ZGLIŃSKA,533
ZMYŚLONA,533
ARMATA,532
BLADOWSKA,532
KARNAS,532
KLAMA,532
KOPCIUCH,532
KOZERSKA,532
KUSZTAL,532
MODELSKA,532
PIZOŃ,532
RYBARSKA,532
SMITH,532
STRUG,532
TYLUS,532
ŻŁOBIŃSKA,532
BREJNAK,531
CHODAK,531
DOMINIKOWSKA,531
DZIAK,531
GAL,531
GONSIOR,531
HELLER,531
KAPRAL,531
LATUSZEK,531
MAZAN,531
MYDLARZ,531
STANECKA,531
STOPIŃSKA,531
SUPEŁ,531
WIETRZYKOWSKA,531
WOJAK,531
CIĘŻKOWSKA,530
GARCZAREK,530
JANOSZKA,530
KANAREK,530
PIKSA,530
REJ,530
ŚMIETAŃSKA,530
BOROWY,529
FARUGA,529
GROTH,529
KOSTEK,529
KSIĘŻAK,529
MAZANEK,529
ANDRZEJCZUK,528
MATLA,528
NOGAL,528
OCHNIK,528
RADZIMSKA,528
RUDOLF,528
RYBUS,528
SYPIEŃ,528
SZCZUCKA,528
ŚLIMAK,528
UTRATA,528
WĘGRZYNIAK,528
WIENCEK,528
BIAŁK,527
KAPUSTKA,527
KIEPURA,527
KUPIDURA,527
KURSA,527
MIĘKINA,527
NIERODA,527
PARDA,527
PRUCHNICKA,527
SKIERKA,527
SZUTA,527
ŚWIECH,527
ŚWIRSKA,527
BRZYKCY,526
GRABOWIECKA,526
KUBA,526
LEBIEDZIŃSKA,526
LI,526
LUBIENIECKA,526
MISIARZ,526
PAGACZ,526
PORWOŁ,526
STAŃSKA,526
STAWOWCZYK,526
ŚWIERŻEWSKA,526
AUGUSTOWSKA,525
BARTMAN,525
BOGUSKA,525
GRABIAS,525
GRESZTA,525
GROTKOWSKA,525
HADAM,525
KRĘCISZ,525
LARYSZ,525
LEPAK,525
ŁAPACZ,525
PEZDA,525
RUTOWICZ,525
RYCHLIŃSKA,525
WARCZAK,525
BRÓZDA,524
CZYŻYCKA,524
IWAŃCZYK,524
KOLANKO,524
LUDWINIAK,524
MUSZALSKA,524
SCHWARZ,524
SZYLAR,524
TERLIKOWSKA,524
WARMIŃSKA,524
WASIL,524
HAN,523
HYŻY,523
KUK,523
LENDA,523
MASZOTA,523
NIKEL,523
POSPIECH,523
ŚREDZIŃSKA,523
CIEPŁUCH,522
DOMŻAŁ,522
DZIAMSKA,522
DZIEWIĘCKA,522
GUMIENIAK,522
KILJAN,522
KOMSTA,522
LITERSKA,522
PILIPCZUK,522
PUTO,522
RAGAN,522
SZCZUBEŁEK,522
SZKODZIŃSKA,522
WIELGOS,522
WOJTAK,522
WOJTOŃ,522
WOŁYŃSKA,522
BEK,521
CIESIELCZYK,521
FILUS,521
KALOTA,521
KOŚCIELNY,521
KURTYKA,521
LASZCZYK,521
POLESZAK,521
TRAWCZYŃSKA,521
TRĘBICKA,521
BĄCZKIEWICZ,520
BOBA,520
GIEREK,520
KURACH,520
LESZKIEWICZ,520
MATYNIA,520
SETA,520
TYRAKOWSKA,520
ZIEMANN,520
BANYŚ,519
DUCZMAL,519
DZIENIS,519
FRANCZUK,519
GOLISZEWSKA,519
GRUBBA,519
KOSOBUCKA,519
PIETRUSZYŃSKA,519
RZESZUT,519
WNUKOWSKA,519
ZBYLUT,519
BALEWSKA,518
CHEN,518
DURLIK,518
DZIERŻAK,518
GROSICKA,518
KOSS,518
LOSKA,518
POLAKIEWICZ,518
SZCZYGŁOWSKA,518
ZAŁUCKA,518
BARWICKA,517
BOGUTA,517
BUDNIAK,517
GRYS,517
JEZIORNA,517
KULIBERDA,517
LATACZ,517
MIĘKUS,517
MZYK,517
PABIŚ,517
SAMULSKA,517
SŁUGOCKA,517
WĘGRZYNOWICZ,517
DENKIEWICZ,516
ENGLER,516
FYDRYCH,516
GABRYEL,516
HUTNIK,516
KACZAN,516
LISIK,516
NATANEK,516
PAKOS,516
PAZIK,516
SALACH,516
SZŁAPKA,516
SZYMKOWSKA,516
ŚNIEG,516
BASTEK,515
BRYNDZA,515
DZIAŁO,515
FIGAT,515
KAMELA,515
MACEK,515
PRZENIOSŁO,515
RADKO,515
STRYCHARZ,515
SZŁAPA,515
ŚWIECZKOWSKA,515
BAFIA,514
MÓWIŃSKA,514
MROZOWICZ,514
NADROWSKA,514
NISKA,514
PASIERBEK,514
PLICH,514
SZULECKA,514
ŚWISTEK,514
WAWSZCZYK,514
BURZA,513
GAJKOWSKA,513
JAGIEŁO,513
JOB,513
KWASIBORSKA,513
MERCHEL,513
NAZAR,513
TEKIELI,513
WIERZEJSKA,513
ZADORA,513
DZIAŁAK,512
FABIJAŃSKA,512
FIEDLER,512
GRANAT,512
HAMERSKA,512
JANCZAREK,512
JURAS,512
ŁUCZKA,512
MENDAK,512
PIETRAK,512
SKÓRZEWSKA,512
SZATANIK,512
TRZOP,512
BUGNO,511
DAWIDCZYK,511
HADAŁA,511
HNAT,511
KLUSZCZYŃSKA,511
MIĘTKA,511
PAŁASZEWSKA,511
RUSINOWSKA,511
SŁOMCZEWSKA,511
SOROCZYŃSKA,511
SULICH,511
SUPERSON,511
ZIÓŁKO,511
BANACHOWICZ,510
BAREJA,510
DELUGA,510
DURAK,510
JAKONIUK,510
KANIGOWSKA,510
KRAIŃSKA,510
MICHNIK,510
MIODEK,510
NAŁĘCZ,510
SIEMEK,510
SKULIMOWSKA,510
SZÓSTAK,510
ŻOK,510
BYLIŃSKA,509
DROST,509
GĄGAŁA,509
GOMUŁA,509
HOROWSKA,509
KRASZKIEWICZ,509
KUJAWIŃSKA,509
MICH,509
MYSZOR,509
PACIA,509
PALICKA,509
PŁOCKA,509
PRĄDZYŃSKA,509
RYNDAK,509
SIUDZIŃSKA,509
SMARDZEWSKA,509
SZAMBELAN,509
TACIAK,509
WAWAK,509
WOJTUNIK,509
BETKA,508
FIKUS,508
FYDA,508
HAWRO,508
KONDRATIUK,508
KOSTERA,508
MADZIAR,508
PARADA,508
PELKA,508
RUSINIAK,508
SIBILSKA,508
ZIARNIK,508
BROŃSKA,507
GERLACH,507
HANC,507
JACZYŃSKA,507
PIELECH,507
STEMPLEWSKA,507
STOIŃSKA,507
TARGOWSKA,507
WITWICKA,507
WOJTERA,507
ZAGRODNIK,507
ZIMOWSKA,507
DAŃCZAK,506
GŁADKA,506
GOLAN,506
JAŃCZUK,506
KOWALAK,506
KOZDROŃ,506
ŁASIŃSKA,506
MASZKOWSKA,506
OLESZCZAK,506
OTREMBA,506
SALAWA,506
WICHOWSKA,506
BUDKIEWICZ,505
CHUDOBA,505
JANKE,505
JESSA,505
KRZYMOWSKA,505
LADEMANN,505
LEKS,505
MILCZARCZYK,505
PATRZAŁEK,505
PAWLIŃSKA,505
RZESZOTARSKA,505
SURDYK,505
TWARDOSZ,505
WAWRZASZEK,505
BOŃKOWSKA,504
GLANC,504
GROBELSKA,504
GRUCHOT,504
JEŻOWSKA,504
MAJOREK,504
POWĄZKA,504
ROGULA,504
ARMATYS,503
BASISTA,503
JAROSZUK,503
KLAMKA,503
KOMOSIŃSKA,503
KRACZKOWSKA,503
KURYŁOWICZ,503
KUŚKA,503
NAGLIK,503
PIEŃKOS,503
POWAŁA,503
SŁOŃSKA,503
WIELECHOWSKA,503
WOSIŃSKA,503
ŻOŁĄDŹ,503
AUGUSTYŃSKA,502
HUBER,502
KARKUT,502
KULISZ,502
MICHNIEWSKA,502
ODRZYWOLSKA,502
STACHELEK,502
BUDZ,501
GAJZLER,501
GIERLACH,501
KAŁWA,501
KAŹMIEROWSKA,501
KLIBER,501
LISTWAN,501
LUKS,501
MATUS,501
MODRZEWSKA,501
POPIELSKA,501
SOŁEK,501
SZYKUŁA,501
ZACZKOWSKA,501
BATÓG,500
GĘBAROWSKA,500
GROS,500
JARCZAK,500
KARNOWSKA,500
KULBACKA,500
KURNIK,500
LIPKOWSKA,500
MATEJCZYK,500
MIDURA,500
ORCHOWSKA,500
SIERADZAN,500
SYPEK,500
WICHŁACZ,500
WOJTAROWICZ,500
ZEGAR,500
BUBAK,499
BUCHALIK,499
BZYMEK,499
CIERPISZ,499
DANILCZUK,499
DOMIAN,499
DZIEWA,499
HETMAŃCZYK,499
KRAVCHUK,499
KUSIO,499
MILCZARSKA,499
OBORSKA,499
PIETRZYCKA,499
PIŃKOWSKA,499
PŁAWSKA,499
POGORZELEC,499
POTOCZEK,499
RUCZYŃSKA,499
SENDOR,499
STROŃSKA,499
SZMAJDA,499
WOJTYŚ,499
DUSZKIEWICZ,498
FALBA,498
GLONEK,498
NALEWAJKO,498
SZCZEPANIUK,498
CYGANIK,497
KOBUSIŃSKA,497
KORKOSZ,497
KUBINA,497
RADZIEWICZ,497
TASARZ,497
WIADEREK,497
WITOŃ,497
WYDERKA,497
BUBEL,496
DAŃKO,496
DRZEWIŃSKA,496
GIERAK,496
HANKE,496
KAMIENIARZ,496
KAWIŃSKA,496
KEMPSKA,496
KONRAD,496
KUSZEWSKA,496
MAKAR,496
MATULKA,496
MŁODZIŃSKA,496
MOSSAKOWSKA,496
NOWACZEWSKA,496
SKALIK,496
GIEC,495
HEWELT,495
KOCHEL,495
KOZDRA,495
KRAL,495
KUŚWIK,495
LEJKOWSKA,495
LUCHOWSKA,495
PACANOWSKA,495
PLASKOTA,495
SZLUFIK,495
BONDARUK,494
BURACZEWSKA,494
CYBUL,494
CZEREPAK,494
GRZELA,494
KLATKA,494
KLIMECKA,494
MUELLER,494
NASIADKA,494
PUCIŁOWSKA,494
ROŻNOWSKA,494
SKOTARCZAK,494
TABAK,494
WOWRA,494
ZIMMERMANN,494
BRYZEK,493
GRYGA,493
JANIUK,493
KANIK,493
KOŁOMAŃSKA,493
KUTNIK,493
ŁĄGIEWKA,493
ŁÓJ,493
MIKOŁAJSKA,493
ROŚ,493
SŁOBODZIAN,493
SYROKA,493
WAWRZKIEWICZ,493
ZYGUŁA,493
BORZYM,492
CYMAN,492
FIEDORCZUK,492
GŁÓWCZYŃSKA,492
KORDA,492
LICA,492
ŁOŻYŃSKA,492
MAMCARZ,492
PIĄTKIEWICZ,492
PIKOR,492
RURARZ,492
SIEWIERA,492
SITO,492
SUCHOŃ,492
ŚLAZYK,492
WEREMCZUK,492
WŁODYKA,492
ZDRODOWSKA,492
BYCZYŃSKA,491
CHROMY,491
KŁOCZKO,491
LEJK,491
MAK,491
MATEJCZUK,491
MŁOTKOWSKA,491
MOCHOCKA,491
OKNIŃSKA,491
OLKOWICZ,491
PACHOŁEK,491
SKŁADANOWSKA,491
SZCZERBIAK,491
WOJTASZEWSKA,491
KAPINOS,490
KASICA,490
KOSNO,490
LICHOCKA,490
MAKOSZ,490
OPYRCHAŁ,490
PECIAK,490
ROCZNIAK,490
STRASZAK,490
WAKUŁA,490
WILKOS,490
WYWIAŁ,490
ŻURAWIK,490
BALAS,489
BETLEJEWSKA,489
BOK,489
GLAZA,489
HORODECKA,489
KRUSZKA,489
KUBRAK,489
MORCINEK,489
PAŁKOWSKA,489
PLEŚNIAK,489
PODGAJNA,489
RADKE,489
RAŹNIAK,489
RUDYK,489
TRYBAŁA,489
WELC,489
WOŁKOWICZ,489
ZACZYŃSKA,489
ANDRZEJUK,488
CICHOWLAS,488
DZIĘCIOŁOWSKA,488
FELSKA,488
GIŻA,488
GORGOL,488
GÓRKIEWICZ,488
MARCHLEWICZ,488
OLEKSIK,488
SZESZKO,488
WAŁĘSA,488
WĘGLOWSKA,488
ALEKSIEJUK,487
DYBKA,487
GARNCAREK,487
JARANOWSKA,487
JERZYK,487
KAZANECKA,487
KNAPEK,487
KOBAK,487
LEMKE,487
ŁASKARZEWSKA,487
MORKA,487
NAZIMEK,487
RACZKIEWICZ,487
RAJDA,487
STEIN,487
ŚWIADEK,487
TYKA,487
BŁAŻEJOWSKA,486
CIECHAŃSKA,486
DROZDOWICZ,486
GĄSIENICA,486
KARALUS,486
KIESZEK,486
KOKOSIŃSKA,486
ŁABAJ,486
MOJ,486
OSIAL,486
RZESZUTKO,486
SŁOMKOWSKA,486
STANUCH,486
STASICA,486
SZPYRKA,486
ŚWIERSZCZ,486
BRONOWSKA,485
DRĄGOWSKA,485
JARZEMBOWSKA,485
LEMPART,485
ŁASZCZ,485
OCHAL,485
PAJĄCZKOWSKA,485
PALUCHOWSKA,485
POLASZEK,485
SZYMOCHA,485
