,Nazwisko aktualne;Liczba
6183,DAWIDCZYK;511
6184,HADAŁA;511
6185,HNAT;511
6186,KLUSZCZYŃSKA;511
6187,MIĘTKA;511
6188,PAŁASZEWSKA;511
6189,RUSINOWSKA;511
6190,SŁOMCZEWSKA;511
6191,SOROCZYŃSKA;511
6192,SULICH;511
6193,SUPERSON;511
6194,ZIÓŁKO;511
6195,BANACHOWICZ;510
6196,BAREJA;510
6197,DELUGA;510
6198,DURAK;510
6199,JAKONIUK;510
6200,KANIGOWSKA;510
6201,KRAIŃSKA;510
6202,MICHNIK;510
6203,MIODEK;510
6204,NAŁĘCZ;510
6205,SIEMEK;510
6206,SKULIMOWSKA;510
6207,SZÓSTAK;510
6208,ŻOK;510
6209,BYLIŃSKA;509
6210,DROST;509
6211,GĄGAŁA;509
6212,GOMUŁA;509
6213,HOROWSKA;509
6214,KRASZKIEWICZ;509
6215,KUJAWIŃSKA;509
6216,MICH;509
6217,MYSZOR;509
6218,PACIA;509
6219,PALICKA;509
6220,PŁOCKA;509
6221,PRĄDZYŃSKA;509
6222,RYNDAK;509
6223,SIUDZIŃSKA;509
6224,SMARDZEWSKA;509
6225,SZAMBELAN;509
6226,TACIAK;509
6227,WAWAK;509
6228,WOJTUNIK;509
6229,BETKA;508
6230,FIKUS;508
6231,FYDA;508
6232,HAWRO;508
6233,KONDRATIUK;508
6234,KOSTERA;508
6235,MADZIAR;508
6236,PARADA;508
6237,PELKA;508
6238,RUSINIAK;508
6239,SIBILSKA;508
6240,ZIARNIK;508
6241,BROŃSKA;507
6242,GERLACH;507
6243,HANC;507
6244,JACZYŃSKA;507
6245,PIELECH;507
6246,STEMPLEWSKA;507
6247,STOIŃSKA;507
6248,TARGOWSKA;507
6249,WITWICKA;507
6250,WOJTERA;507
6251,ZAGRODNIK;507
6252,ZIMOWSKA;507
6253,DAŃCZAK;506
6254,GŁADKA;506
6255,GOLAN;506
6256,JAŃCZUK;506
6257,KOWALAK;506
6258,KOZDROŃ;506
6259,ŁASIŃSKA;506
6260,MASZKOWSKA;506
6261,OLESZCZAK;506
6262,OTREMBA;506
6263,SALAWA;506
6264,WICHOWSKA;506
6265,BUDKIEWICZ;505
6266,CHUDOBA;505
6267,JANKE;505
6268,JESSA;505
6269,KRZYMOWSKA;505
6270,LADEMANN;505
6271,LEKS;505
6272,MILCZARCZYK;505
6273,PATRZAŁEK;505
6274,PAWLIŃSKA;505
6275,RZESZOTARSKA;505
6276,SURDYK;505
6277,TWARDOSZ;505
6278,WAWRZASZEK;505
6279,BOŃKOWSKA;504
6280,GLANC;504
6281,GROBELSKA;504
6282,GRUCHOT;504
6283,JEŻOWSKA;504
6284,MAJOREK;504
6285,POWĄZKA;504
6286,ROGULA;504
6287,ARMATYS;503
6288,BASISTA;503
6289,JAROSZUK;503
6290,KLAMKA;503
6291,KOMOSIŃSKA;503
6292,KRACZKOWSKA;503
6293,KURYŁOWICZ;503
6294,KUŚKA;503
6295,NAGLIK;503
6296,PIEŃKOS;503
6297,POWAŁA;503
6298,SŁOŃSKA;503
6299,WIELECHOWSKA;503
6300,WOSIŃSKA;503
6301,ŻOŁĄDŹ;503
6302,AUGUSTYŃSKA;502
6303,HUBER;502
6304,KARKUT;502
6305,KULISZ;502
6306,MICHNIEWSKA;502
6307,ODRZYWOLSKA;502
6308,STACHELEK;502
6309,BUDZ;501
6310,GAJZLER;501
6311,GIERLACH;501
6312,KAŁWA;501
6313,KAŹMIEROWSKA;501
6314,KLIBER;501
6315,LISTWAN;501
6316,LUKS;501
6317,MATUS;501
6318,MODRZEWSKA;501
6319,POPIELSKA;501
6320,SOŁEK;501
6321,SZYKUŁA;501
6322,ZACZKOWSKA;501
6323,BATÓG;500
6324,GĘBAROWSKA;500
6325,GROS;500
6326,JARCZAK;500
6327,KARNOWSKA;500
6328,KULBACKA;500
6329,KURNIK;500
6330,LIPKOWSKA;500
6331,MATEJCZYK;500
6332,MIDURA;500
6333,ORCHOWSKA;500
6334,SIERADZAN;500
6335,SYPEK;500
6336,WICHŁACZ;500
6337,WOJTAROWICZ;500
6338,ZEGAR;500
6339,BUBAK;499
6340,BUCHALIK;499
6341,BZYMEK;499
6342,CIERPISZ;499
6343,DANILCZUK;499
6344,DOMIAN;499
6345,DZIEWA;499
6346,HETMAŃCZYK;499
6347,KRAVCHUK;499
6348,KUSIO;499
6349,MILCZARSKA;499
6350,OBORSKA;499
6351,PIETRZYCKA;499
6352,PIŃKOWSKA;499
6353,PŁAWSKA;499
6354,POGORZELEC;499
6355,POTOCZEK;499
6356,RUCZYŃSKA;499
6357,SENDOR;499
6358,STROŃSKA;499
6359,SZMAJDA;499
6360,WOJTYŚ;499
6361,DUSZKIEWICZ;498
6362,FALBA;498
6363,GLONEK;498
6364,NALEWAJKO;498
6365,SZCZEPANIUK;498
6366,CYGANIK;497
6367,KOBUSIŃSKA;497
6368,KORKOSZ;497
6369,KUBINA;497
6370,RADZIEWICZ;497
6371,TASARZ;497
6372,WIADEREK;497
6373,WITOŃ;497
6374,WYDERKA;497
6375,BUBEL;496
6376,DAŃKO;496
6377,DRZEWIŃSKA;496
6378,GIERAK;496
6379,HANKE;496
6380,KAMIENIARZ;496
6381,KAWIŃSKA;496
6382,KEMPSKA;496
6383,KONRAD;496
6384,KUSZEWSKA;496
6385,MAKAR;496
6386,MATULKA;496
6387,MŁODZIŃSKA;496
6388,MOSSAKOWSKA;496
6389,NOWACZEWSKA;496
6390,SKALIK;496
6391,GIEC;495
6392,HEWELT;495
6393,KOCHEL;495
6394,KOZDRA;495
6395,KRAL;495
6396,KUŚWIK;495
6397,LEJKOWSKA;495
6398,LUCHOWSKA;495
6399,PACANOWSKA;495
6400,PLASKOTA;495
6401,SZLUFIK;495
6402,BONDARUK;494
6403,BURACZEWSKA;494
6404,CYBUL;494
6405,CZEREPAK;494
6406,GRZELA;494
6407,KLATKA;494
6408,KLIMECKA;494
6409,MUELLER;494
6410,NASIADKA;494
6411,PUCIŁOWSKA;494
6412,ROŻNOWSKA;494
6413,SKOTARCZAK;494
6414,TABAK;494
6415,WOWRA;494
6416,ZIMMERMANN;494
6417,BRYZEK;493
6418,GRYGA;493
6419,JANIUK;493
6420,KANIK;493
6421,KOŁOMAŃSKA;493
6422,KUTNIK;493
6423,ŁĄGIEWKA;493
6424,ŁÓJ;493
6425,MIKOŁAJSKA;493
6426,ROŚ;493
6427,SŁOBODZIAN;493
6428,SYROKA;493
6429,WAWRZKIEWICZ;493
6430,ZYGUŁA;493
6431,BORZYM;492
6432,CYMAN;492
6433,FIEDORCZUK;492
6434,GŁÓWCZYŃSKA;492
6435,KORDA;492
6436,LICA;492
6437,ŁOŻYŃSKA;492
6438,MAMCARZ;492
6439,PIĄTKIEWICZ;492
6440,PIKOR;492
6441,RURARZ;492
6442,SIEWIERA;492
6443,SITO;492
6444,SUCHOŃ;492
6445,ŚLAZYK;492
6446,WEREMCZUK;492
6447,WŁODYKA;492
6448,ZDRODOWSKA;492
6449,BYCZYŃSKA;491
6450,CHROMY;491
6451,KŁOCZKO;491
6452,LEJK;491
6453,MAK;491
6454,MATEJCZUK;491
6455,MŁOTKOWSKA;491
6456,MOCHOCKA;491
6457,OKNIŃSKA;491
6458,OLKOWICZ;491
6459,PACHOŁEK;491
6460,SKŁADANOWSKA;491
6461,SZCZERBIAK;491
6462,WOJTASZEWSKA;491
6463,KAPINOS;490
6464,KASICA;490
6465,KOSNO;490
6466,LICHOCKA;490
6467,MAKOSZ;490
6468,OPYRCHAŁ;490
6469,PECIAK;490
6470,ROCZNIAK;490
6471,STRASZAK;490
6472,WAKUŁA;490
6473,WILKOS;490
6474,WYWIAŁ;490
6475,ŻURAWIK;490
6476,BALAS;489
6477,BETLEJEWSKA;489
6478,BOK;489
6479,GLAZA;489
6480,HORODECKA;489
6481,KRUSZKA;489
6482,KUBRAK;489
6483,MORCINEK;489
6484,PAŁKOWSKA;489
6485,PLEŚNIAK;489
6486,PODGAJNA;489
6487,RADKE;489
6488,RAŹNIAK;489
6489,RUDYK;489
6490,TRYBAŁA;489
6491,WELC;489
6492,WOŁKOWICZ;489
6493,ZACZYŃSKA;489
6494,ANDRZEJUK;488
6495,CICHOWLAS;488
6496,DZIĘCIOŁOWSKA;488
6497,FELSKA;488
6498,GIŻA;488
6499,GORGOL;488
6500,GÓRKIEWICZ;488
6501,MARCHLEWICZ;488
6502,OLEKSIK;488
6503,SZESZKO;488
6504,WAŁĘSA;488
6505,WĘGLOWSKA;488
6506,ALEKSIEJUK;487
6507,DYBKA;487
6508,GARNCAREK;487
6509,JARANOWSKA;487
6510,JERZYK;487
6511,KAZANECKA;487
6512,KNAPEK;487
6513,KOBAK;487
6514,LEMKE;487
6515,ŁASKARZEWSKA;487
6516,MORKA;487
6517,NAZIMEK;487
6518,RACZKIEWICZ;487
6519,RAJDA;487
6520,STEIN;487
6521,ŚWIADEK;487
6522,TYKA;487
6523,BŁAŻEJOWSKA;486
6524,CIECHAŃSKA;486
6525,DROZDOWICZ;486
6526,GĄSIENICA;486
6527,KARALUS;486
6528,KIESZEK;486
6529,KOKOSIŃSKA;486
6530,ŁABAJ;486
6531,MOJ;486
6532,OSIAL;486
6533,RZESZUTKO;486
6534,SŁOMKOWSKA;486
6535,STANUCH;486
6536,STASICA;486
6537,SZPYRKA;486
6538,ŚWIERSZCZ;486
6539,BRONOWSKA;485
6540,DRĄGOWSKA;485
6541,JARZEMBOWSKA;485
6542,LEMPART;485
6543,ŁASZCZ;485
6544,OCHAL;485
6545,PAJĄCZKOWSKA;485
6546,PALUCHOWSKA;485
6547,POLASZEK;485
6548,SZYMOCHA;485
6549,WARWAS;485
6550,BIENIA;484
6551,KARSZNIA;484
6552,KAZIOR;484
6553,MACIAS;484
6554,MATYSZCZAK;484
6555,MOSKALIK;484
6556,ROBACZEWSKA;484
6557,SUSZKO;484
6558,SZAJKOWSKA;484
6559,TRZOS;484
6560,WĘGIERSKA;484
6561,WIESIOŁEK;484
6562,WISZ;484
6563,JAŚKO;483
6564,KOŚCIELAK;483
6565,MISZTA;483
6566,OLMA;483
6567,PIEJKO;483
6568,PSZCZÓŁKA;483
6569,PUŁA;483
6570,STEMPNIAK;483
6571,WIETRZYŃSKA;483
6572,BEMBENEK;482
6573,BIEGANOWSKA;482
6574,BŹDZIUCH;482
6575,GAWKOWSKA;482
6576,KOCUREK;482
6577,KUT;482
6578,LEDZION;482
6579,ŁAPCZYŃSKA;482
6580,MAĆKÓW;482
6581,MATELA;482
6582,PIGUŁA;482
6583,PRZEWOŹNIAK;482
6584,RUDAWSKA;482
6585,SADURA;482
6586,SURMIAK;482
6587,SZCZESIAK;482
6588,TURLEJ;482
6589,ZIELSKA;482
6590,DARŁAK;481
6591,DYKAS;481
6592,FEDAK;481
6593,GORTAT;481
6594,GOWOREK;481
6595,JASICA;481
6596,KIETLIŃSKA;481
6597,KIK;481
6598,KOŚCIUKIEWICZ;481
6599,KOTYŃSKA;481
6600,PAW;481
6601,PAWLUKIEWICZ;481
6602,PODWYSOCKA;481
6603,SUSZCZYŃSKA;481
6604,ŻEGLEŃ;481
6605,BRODNICKA;480
6606,DROŹDZIK;480
6607,FIJOŁ;480
6608,GACZYŃSKA;480
6609,GAWLIKOWSKA;480
6610,JONIK;480
6611,KOTLEWSKA;480
6612,KUNKA;480
6613,LATEK;480
6614,OSMAN;480
6615,OTWINOWSKA;480
6616,PĘCZKOWSKA;480
6617,ŚNIEGOCKA;480
6618,BUKSA;479
6619,CADER;479
6620,CHECHELSKA;479
6621,HAJDUKIEWICZ;479
6622,KUPSKA;479
6623,ŁEPEK;479
6624,MAKURAT;479
6625,RYDLEWSKA;479
6626,SADLIK;479
6627,SIEKIERKA;479
6628,SZYMAJDA;479
6629,WITKO;479
6630,ZIELKE;479
6631,ZIĘTARSKA;479
6632,HRYNKIEWICZ;478
6633,JASZCZYSZYN;478
6634,KLEINA;478
6635,KŁOSOWICZ;478
6636,ŁUKOWIAK;478
6637,MALON;478
6638,MARGAS;478
6639,MARUSZCZAK;478
6640,MICHNOWSKA;478
6641,MIERZWIAK;478
6642,REDZIMSKA;478
6643,WĘGRZYŃSKA;478
6644,CIEŚLIKOWSKA;477
6645,DRÓZD;477
6646,FIOŁEK;477
6647,GOROL;477
6648,KIEROŃSKA;477
6649,KOWALCZE;477
6650,KUBISZEWSKA;477
6651,KUCHARZEWSKA;477
6652,PIETRYKOWSKA;477
6653,ŚLESZYŃSKA;477
6654,WIDŁAK;477
6655,ŻELASKO;477
6656,CHLEBICKA;476
6657,CHORĄŻEWICZ;476
6658,KANDORA;476
6659,KANSY;476
6660,MAZIK;476
6661,PRZESTRZELSKA;476
6662,REĆKO;476
6663,SYCHOWSKA;476
6664,TROĆ;476
6665,WAWRZYŃCZYK;476
6666,WILEŃSKA;476
6667,ZHANG;476
6668,BUSZKA;475
6669,CHABERSKA;475
6670,DRZAŁ;475
6671,GOGÓŁ;475
6672,GURZYŃSKA;475
6673,JONAK;475
6674,KRZAN;475
6675,PŁÓCIENNICZAK;475
6676,POGODZIŃSKA;475
6677,SKROCKA;475
6678,SOBOLAK;475
6679,TRZMIEL;475
6680,WĘŻYK;475
6681,WLIZŁO;475
6682,DYKA;474
6683,DZIEWIT;474
6684,KILAR;474
6685,KILJAŃSKA;474
6686,KUŁACH;474
6687,KUSKOWSKA;474
6688,LINKA;474
6689,MOLEK;474
6690,PAŁGAN;474
6691,PENKALA;474
6692,RUSNARCZYK;474
6693,SŁOWIAK;474
6694,WALENCIAK;474
6695,ZIMNIAK;474
6696,ŻELAZEK;474
6697,BARTEL;473
6698,GAUDYN;473
6699,KLAJA;473
6700,KOLONKO;473
6701,KOSIARSKA;473
6702,KOSZOWSKA;473
6703,KÓZKA;473
6704,MAJORCZYK;473
6705,MOSZYŃSKA;473
6706,NIEZABITOWSKA;473
6707,POKRZYWA;473
6708,PORTKA;473
6709,PYSZKA;473
6710,SAMORAJ;473
6711,WOŚKO;473
6712,BALIK;472
6713,FELIŃSKA;472
6714,FORYSIAK;472
6715,GAŁ;472
6716,GAŁĘZOWSKA;472
6717,HERBA;472
6718,IGRAS;472
6719,KACPEREK;472
6720,KNIEĆ;472
6721,KORDECKA;472
6722,KUNERT;472
6723,MIRKOWSKA;472
6724,PIETRUSIŃSKA;472
6725,POTYRAŁA;472
6726,PRAŻMO;472
6727,SOMMER;472
6728,STRUŻYŃSKA;472
6729,TYLEC;472
6730,WALENCIK;472
6731,DROP;471
6732,DURLAK;471
6733,DWORCZAK;471
6734,GMUR;471
6735,GRZEBYK;471
6736,HOJDA;471
6737,HUSAK;471
6738,KORDUS;471
6739,KOSELA;471
6740,KRZYWIŃSKA;471
6741,KULWICKA;471
6742,MYSIAK;471
6743,PISZCZATOWSKA;471
6744,ŚCIBISZ;471
6745,WOCHNIK;471
6746,BROWARCZYK;470
6747,BURZAWA;470
6748,FROST;470
6749,HUS;470
6750,ŁOBOCKA;470
6751,MALISZ;470
6752,RYCZKO;470
6753,SZACHNIEWICZ;470
6754,WINCZEWSKA;470
6755,BURDZIŃSKA;469
6756,BUŚ;469
6757,GAWRYSZEWSKA;469
6758,GRZENIA;469
6759,JASKOWSKA;469
6760,KŁÓSEK;469
6761,KUTKOWSKA;469
6762,MELKA;469
6763,NICIŃSKA;469
6764,POŁOM;469
6765,PYTKO;469
6766,ZAWIDZKA;469
6767,BARTOŚ;468
6768,BEŁZ;468
6769,BORUŃ;468
6770,BUDZOWSKA;468
6771,BYLICKA;468
6772,CIUŁA;468
6773,DASZKOWSKA;468
6774,DUBEL;468
6775,GAŁAT;468
6776,KREKORA;468
6777,MŁOT;468
6778,PIANKA;468
6779,RASZKIEWICZ;468
6780,SOBUŚ;468
6781,TRĄBKA;468
6782,TRZPIL;468
6783,WOJSA;468
6784,WOSZCZYŃSKA;468
6785,BAUMGART;467
6786,GROCHOWALSKA;467
6787,JANOSZEK;467
6788,MACIEJKO;467
6789,MROCZKO;467
6790,OWCZARCZAK;467
6791,PISKOR;467
6792,ROSICKA;467
6793,RUMAN;467
6794,STACHECKA;467
6795,STRYJEK;467
6796,SYKUT;467
6797,SZEPIETOWSKA;467
6798,ZAPIÓR;467
6799,ŻOŁNIERCZYK;467
6800,BIŁAS;466
6801,BULSKA;466
6802,CIESIÓŁKA;466
6803,DYŚ;466
6804,LATOSZEK;466
6805,OSZUST;466
6806,PIWIŃSKA;466
6807,POSMYK;466
6808,RZĄCA;466
6809,SKRZYNECKA;466
6810,SZCZERBOWSKA;466
6811,WYROBA;466
6812,ALEKSANDER;465
6813,BRAŃSKA;465
6814,DAWIEC;465
6815,JUSIŃSKA;465
6816,KRYGOWSKA;465
6817,LESZCZUK;465
6818,MOREK;465
6819,MYSTKOWSKA;465
6820,NAGÓRKA;465
6821,OLEARCZYK;465
6822,PODEMSKA;465
6823,SWACZYNA;465
6824,WOJEWÓDKA;465
6825,BACHORSKA;464
6826,BARTECZKO;464
6827,DRYGAS;464
6828,GRONKOWSKA;464
6829,KARPIK;464
6830,KASPER;464
6831,PEŁCZYŃSKA;464
6832,PIERZCHALSKA;464
6833,PISKOROWSKA;464
6834,RUBIN;464
6835,SIEROCIŃSKA;464
6836,SUJKOWSKA;464
6837,WOJTASIŃSKA;464
6838,ZBRZEŹNIAK;464
6839,ZIENIEWICZ;464
6840,BOBROWICZ;463
6841,BULAK;463
6842,CECOT;463
6843,FAL;463
6844,FIK;463
6845,GUŚCIORA;463
6846,IWICKA;463
6847,JĘDRASIAK;463
6848,LEONOWICZ;463
6849,ŁYJAK;463
6850,MACHA;463
6851,MIĄSKO;463
6852,MLECZEK;463
6853,MŁYNARZ;463
6854,PARCZEWSKA;463
6855,PINDOR;463
6856,POCHYLSKA;463
6857,SPOREK;463
6858,STĘPAK;463
6859,STRADOMSKA;463
6860,SYDOR;463
6861,SZAFARZ;463
6862,BERKOWSKA;462
6863,BIEGAŁA;462
6864,BRZEŹNIAK;462
6865,DAROWSKA;462
6866,GUZIKOWSKA;462
6867,JANUCHOWSKA;462
6868,JASKÓŁA;462
6869,KIEŁBUS;462
6870,PIOTROWIAK;462
6871,SKĄPSKA;462
6872,SKUPIN;462
6873,SUCHTA;462
6874,SUDA;462
6875,SZAJEWSKA;462
6876,TYTKO;462
6877,BYSZEWSKA;461
6878,CIEPIELEWSKA;461
6879,DOROCIAK;461
6880,HARASIMIUK;461
6881,KLEKOT;461
6882,KOCHMAŃSKA;461
6883,KUBIACZYK;461
6884,MALCHAREK;461
6885,OSTAPCZUK;461
6886,PANICZ;461
6887,PIK;461
6888,SEROCKA;461
6889,SIEJAK;461
6890,STAWINOGA;461
6891,STEINKE;461
6892,WIADERNA;461
6893,WIESE;461
6894,ZIEMBIŃSKA;461
6895,BEKUS;460
6896,ĆWIERZ;460
6897,DADEJ;460
6898,DRAUS;460
6899,DUKAT;460
6900,GIERACH;460
6901,ISKRZYCKA;460
6902,KARŁOWICZ;460
6903,KLIMKO;460
6904,KRANC;460
6905,PACIORKOWSKA;460
6906,PASTUCHA;460
6907,SURA;460
6908,SZYJA;460
6909,ŚWIERKOSZ;460
6910,TRZEPIZUR;460
6911,WOJTCZUK;460
6912,ZACHAREK;460
6913,ŻERO;460
6914,ABRAMCZUK;459
6915,BIAŁOUS;459
6916,CHALECKA;459
6917,CIEPŁY;459
6918,DZIEWOŃSKA;459
6919,FEDORCZYK;459
6920,JEWUŁA;459
6921,KOSIDŁO;459
6922,LAMPART;459
6923,ŁOBACZ;459
6924,MĄDRZAK;459
6925,MENDYKA;459
6926,MRUGALSKA;459
6927,STRÓŻ;459
6928,WIERZCHOŃ;459
6929,AUGUSTYNEK;458
6930,BOBEL;458
6931,GAMOŃ;458
6932,GIŻYŃSKA;458
6933,GRAJKOWSKA;458
6934,KOŁACZYK;458
6935,KORZEKWA;458
6936,KOWALIŃSKA;458
6937,LIEDTKE;458
6938,ŁAŻEWSKA;458
6939,MAGIER;458
6940,OCHOCIŃSKA;458
6941,PIELKA;458
6942,ROJ;458
6943,RUDZIK;458
6944,SOBISZ;458
6945,SOCHAJ;458
6946,STAŃKOWSKA;458
6947,ŚNIEGOWSKA;458
6948,ZAUCHA;458
6949,BABIJ;457
6950,CHWALIŃSKA;457
6951,CZERWIONKA;457
6952,FIJAK;457
6953,FOLTYŃSKA;457
6954,JAGŁOWSKA;457
6955,KASZKOWIAK;457
6956,KLAUS;457
6957,KUBANEK;457
6958,KURC;457
6959,LEMIESZEK;457
6960,LINKE;457
6961,ŁĄCZKOWSKA;457
6962,MARĆ;457
6963,PRAŻMOWSKA;457
6964,RADZIO;457
6965,ROK;457
6966,SOCZYŃSKA;457
6967,WOJSŁAW;457
6968,BILEWICZ;456
6969,BOGUMIŁ;456
6970,DROŹDZIEL;456
6971,FLISIAK;456
6972,GRYTA;456
6973,KIWIOR;456
6974,KOWALUK;456
6975,MAKOŚ;456
6976,MARKIEL;456
6977,NIEMCZUK;456
6978,SIEMBAB;456
6979,SKWARSKA;456
6980,SOMMERFELD;456
6981,KUBASIAK;455
6982,KUDELA;455
6983,LALAK;455
6984,MUSIOLIK;455
6985,PIERŚCIŃSKA;455
6986,SUROWIECKA;455
6987,SZYNDLER;455
6988,TYLMAN;455
6989,WLAŹLAK;455
6990,WOCIAL;455
6991,AMBROZIK;454
6992,BOCIANOWSKA;454
6993,GOSZ;454
6994,JASZCZUR;454
6995,KALISKA;454
6996,KRZYŚKO;454
6997,KRZYWAŃSKA;454
6998,MAKLES;454
6999,MIKULEC;454
7000,NAGEL;454
7001,PIEKAREK;454
7002,PROCH;454
7003,SILSKA;454
7004,WĄSACZ;454
7005,BARTKOWICZ;453
7006,DZICZEK;453
7007,GIEDROJĆ;453
7008,JAMBOR;453
7009,KAŃTOCH;453
7010,MAKSIMOWICZ;453
7011,MATYSZEWSKA;453
7012,PASTUŁA;453
7013,PUSTUŁKA;453
7014,SENDECKA;453
7015,SKIERKOWSKA;453
7016,STOLTMANN;453
7017,ŚCIESZKA;453
7018,WYDRYCH;453
7019,ZACHAREWICZ;453
7020,CHODNICKA;452
7021,CZESAK;452
7022,DZIADURA;452
7023,FLESZAR;452
7024,FRANKOWICZ;452
7025,KACPRZYCKA;452
7026,KICKA;452
7027,KUSTOSZ;452
7028,ŁOPIŃSKA;452
7029,MIODOŃSKA;452
7030,MISZKIEL;452
7031,MOŚCIŃSKA;452
7032,PODSIEDLIK;452
7033,SWATOWSKA;452
7034,SZCZEBLEWSKA;452
7035,WINNIK;452
7036,ZACHARZEWSKA;452
7037,ALBIN;451
7038,BRUDZIŃSKA;451
7039,BRYLSKA;451
7040,BUDNICKA;451
7041,DZIWIŃSKA;451
7042,ERDMANN;451
7043,KUBAŃSKA;451
7044,KUNECKA;451
7045,MACIEJSKA;451
7046,MITEK;451
7047,MOKWA;451
7048,NICEWICZ;451
7049,PUDŁOWSKA;451
7050,SZCZEPANKOWSKA;451
7051,TARŁOWSKA;451
7052,TROCHIMIUK;451
7053,WAŁEK;451
7054,ZYGMUNTOWICZ;451
7055,DORAWA;450
7056,FORNALSKA;450
7057,GRZELIŃSKA;450
7058,KALKA;450
7059,KAPKA;450
7060,PRZYTULSKA;450
7061,SIEROTA;450
7062,STAWOWSKA;450
7063,TRZEŚNIOWSKA;450
7064,TUCHOWSKA;450
7065,WĄSIEWICZ;450
7066,BURNAT;449
7067,JAKIEŁA;449
7068,KOMISARCZYK;449
7069,KOZŁOWICZ;449
7070,KSIĘŻYK;449
7071,SYLDATK;449
7072,ŚLEBIODA;449
7073,ZARAŚ;449
7074,ZDEBSKA;449
7075,BANAK;448
7076,BARSZCZAK;448
7077,CIESIELKA;448
7078,DAMIĘCKA;448
7079,DARUL;448
7080,GĘBURA;448
7081,GĘGOTEK;448
7082,GODZIK;448
7083,GRABOŚ;448
7084,GULA;448
7085,JASNOWSKA;448
7086,KIRYLUK;448
7087,KRZYSZTOFEK;448
7088,KULIGA;448
7089,LITWIŃCZUK;448
7090,NOSZCZYK;448
7091,NUREK;448
7092,PALAK;448
7093,PAŁYGA;448
7094,PROCEK;448
7095,RESZKE;448
7096,STACIWA;448
7097,STYN;448
7098,SZULBORSKA;448
7099,ŚMIAROWSKA;448
7100,ŚWISTOWSKA;448
7101,TOMCZYŃSKA;448
7102,WASĄŻNIK;448
7103,WIERUSZEWSKA;448
7104,ZIEGLER;448
7105,ŻUCHOWICZ;448
7106,BARTNIKOWSKA;447
7107,BRZĘK;447
7108,GŁÓWCZYK;447
7109,KOLBER;447
7110,MĘDRZYCKA;447
7111,MOLENDOWSKA;447
7112,MROTEK;447
7113,PARAFINIUK;447
7114,SZKLAREK;447
7115,WOJEWODZIC;447
7116,ŻACH;447
7117,BAZYLEWICZ;446
7118,BRZEZOWSKA;446
7119,BUJANOWSKA;446
7120,CUDZICH;446
7121,FRĄCZKIEWICZ;446
7122,GOŁOFIT;446
7123,JAKÓBOWSKA;446
7124,JANUCHTA;446
7125,KOŚCIOŁEK;446
7126,SMALEC;446
7127,STAWECKA;446
7128,STOLIŃSKA;446
7129,STRZODA;446
7130,SZUBIŃSKA;446
7131,WOJNARSKA;446
7132,WOJTUŃ;446
7133,BODEK;445
7134,BOTOR;445
7135,CHEREK;445
7136,CIUBA;445
7137,CZUPRYNA;445
7138,DZIECHCIARZ;445
7139,GASIK;445
7140,KLEJNA;445
7141,KLIN;445
7142,KORPAL;445
7143,KRYSZKIEWICZ;445
7144,ŁĘTOWSKA;445
7145,MAGOŃ;445
7146,NESTOROWICZ;445
7147,PERCZAK;445
7148,PIERNICKA;445
7149,PYRZYŃSKA;445
7150,SŁUPIK;445
7151,STODOLNA;445
7152,TROJANOWICZ;445
7153,WALENDOWSKA;445
7154,WOLNICKA;445
7155,BEREŹNICKA;444
7156,DROBEK;444
7157,GODZISZ;444
7158,KOSIAK;444
7159,MAJNUSZ;444
7160,MILA;444
7161,NAKLICKA;444
7162,PACHUTA;444
7163,PAŃKOWSKA;444
7164,RÓŻAK;444
7165,STACHÓW;444
7166,SUSZKA;444
7167,SZYGUŁA;444
7168,WYSKIEL;444
7169,ZNAMIROWSKA;444
7170,ŻYNDA;444
7171,BĄKIEWICZ;443
7172,BOJDO;443
7173,BREGUŁA;443
7174,GAJECKA;443
7175,JAKÓBIK;443
7176,KĘSEK;443
7177,KOZON;443
7178,ŁAPOT;443
7179,MAŚLIŃSKA;443
7180,PEPŁOWSKA;443
7181,PUŁKA;443
7182,SADZA;443
7183,SKRABA;443
7184,SUCHAŃSKA;443
7185,SZKARŁAT;443
7186,WOTA;443
7187,ZACHARCZUK;443
7188,ALEKSANDRZAK;442
7189,BUGALSKA;442
7190,GENDEK;442
7191,KALISIAK;442
7192,KAPCIAK;442
7193,KLOSKA;442
7194,KORDALSKA;442
7195,KOŚĆ;442
7196,MOTAK;442
7197,OBARSKA;442
7198,OKRASKA;442
7199,ORSZULIK;442
7200,ORTYL;442
7201,OTOCKA;442
7202,POŁETEK;442
7203,POWAŁKA;442
7204,SZAREJKO;442
7205,WAROWNA;442
7206,ZAWAL;442
7207,ZIĘTKOWSKA;442
7208,ŻURKOWSKA;442
7209,BIESZKE;441
7210,BOHDANOWICZ;441
7211,BRYNIARSKA;441
7212,ELSNER;441
7213,GNYP;441
7214,GOSEK;441
7215,GRUNT;441
7216,GWARA;441
7217,JAS;441
7218,KOŁODZIŃSKA;441
7219,KOPYT;441
7220,KOPYTO;441
7221,KOZICA;441
7222,MATUSEWICZ;441
7223,PATOKA;441
7224,SAMIEC;441
7225,SĘDEK;441
7226,SOCHOCKA;441
7227,SPADŁO;441
7228,TOMYS;441
7229,WĄGROWSKA;441
7230,ZIĘTAL;441
7231,BEHRENDT;440
7232,GOGACZ;440
7233,KORNAK;440
7234,KRZYWOŃ;440
7235,KYCIA;440
